polit,name,gender,birthyear,deathyear,liberal,ndp,cp,green,bq,prime_minister,minister,party_leader,senate_member,house_member,mayor
http://www.wikidata.org/entity/Q7364895,Ronald Glen Hodgson,male,1926,1996,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7365109,Ronald McLelland,male,1926,2014,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7365129,Ronald Moore,male,1925,2010,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7365301,Ronald Stewart,male,1927,2022,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7365347,Ronald Tétrault,male,1936,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7365374,Ronald Wallace,male,1916,2008,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7366838,Rork Scott Ferguson,male,1884,1955,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7367399,Rosario Marchese,male,1952,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7367517,Roscoe Lewis Robson,male,1897,1964,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7367612,Rose-Marie Ur,female,1946,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7368048,Roseanne Skoke,female,1954,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7368369,Rosemary Godin,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7369193,Ross Belsher,male,1933,2003,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7369313,Ross Ellis,male,1915,1983,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7369331,Ross Fitzpatrick,male,1933,NA,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7369363,Ross Gray,male,1897,1968,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7369394,Ross Harvey,male,1952,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7369464,Ross Landry,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7369497,Ross McClellan,male,1942,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7369527,Ross Milne,male,1932,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7369704,Ross Whicher,male,1918,2002,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7369725,Ross Young,male,1962,2021,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7372364,Roxanne James,female,1966,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7372540,Roy Bailey,male,1928,2018,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7372596,Roy Brassard,male,1930,2008,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7372764,Roy Edgar Nelson,male,1925,2012,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7373158,Roy McMurtry,male,1932,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7374918,Royal Theodore Graham,male,1887,1965,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7375163,Royce Frith,male,1923,2005,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7377473,Rudolph Zander,male,1916,1996,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7378016,Rufus Carter,male,1866,1932,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7378021,Rufus Curry,male,1859,1934,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7378075,Rufus Nelson England,male,1851,1911,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7378101,Rufus Stephenson,male,1835,1901,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7380274,Rupert Davies,male,1879,1967,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7380329,Rupert Mearse Wells,male,1835,1902,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7381213,Russ Powers,male,1949,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7381215,Russ Ramsay,male,1928,2003,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7381564,Russell Honey,male,1921,2007,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7381666,Russell MacEwan,male,1925,2008,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7381744,Russell Reinke,male,1921,2004,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7381753,Russell Rowe,male,1914,1994,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7381818,Russell Temple Kelley,male,1877,1952,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7383018,Ruth Grier,female,1936,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7383346,Rutherford Lester Whiting,male,1930,2014,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7383960,Ryan Cleary,male,1966,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7386100,Réginald Bélair,male,1949,2020,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7386122,Rémi-Ferdinand Rinfret,male,1819,1901,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q739820,Ken Dryden,male,1947,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7405355,Salma Ataullahjan,female,1952,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7406078,Salter Hayden,male,1896,1987,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q740733,Allan MacEachen,male,1921,2017,1,0,0,0,0,0,1,0,1,1,0
http://www.wikidata.org/entity/Q7407376,Sam Cureatz,male,1948,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7407709,Sam Johnston,male,1935,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7408284,Sam Wakim,male,1937,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7410783,Samuel Armstrong,male,1844,1921,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7410807,Samuel Ault,male,1814,1895,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7410846,Samuel Bacon Hillocks,male,1869,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7410880,Samuel Barton Burdett,male,1843,1892,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7410984,Samuel Bridgeland,male,1847,1903,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411099,Samuel Charters,male,1863,1943,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7411120,Samuel Clarke,male,1853,1928,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411356,Samuel Factor,male,1892,1962,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7411413,Samuel Francis Glass,male,1861,1925,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7411420,Samuel Freeman,male,1824,1902,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411536,Samuel Greerson Nesbitt,male,1859,1938,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411667,Samuel Henry Armstrong,male,1855,1916,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411822,Samuel Jacob Jackson,male,1848,1942,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7411830,Samuel James Donaldson,male,1856,1926,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7411850,Samuel John Fox,male,1854,1911,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7411855,Samuel Johnathan Lane,male,1830,1891,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412148,Samuel McDonnell,male,1834,1910,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412171,Samuel Merner,male,1823,1908,0,0,1,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q7412502,Samuel Rollin Hesson,male,1829,1915,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412508,Samuel Rosborough Balcom,male,1888,1981,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412614,Samuel Shobal Ryckman,male,1849,1929,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412641,Samuel Simpson Sharpe,male,1873,1918,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412688,Samuel Stanley Peck,male,1829,1901,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7412729,Samuel Sylvester Mills,male,1806,1874,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7412775,Samuel Thomas Wright,male,1887,1948,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7412871,Samuel Walter Willet Pickup,male,1858,1920,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7412956,Samuel Wood,male,1830,1913,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7416647,Sandra Jansen,female,NA,NA,0,1,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7416739,Sandra Pupatello,female,1962,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7417185,Sandy Cameron,male,1938,2004,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7417328,Sandy Jolly,female,1954,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7417634,Sanford Johnston Crowe,male,1868,1931,1,0,0,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q7422163,Sarah Campbell,female,1982,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7422723,Sarah Ramsland,female,1882,1964,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7424215,Sarkis Assadourian,male,1948,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7424308,Sarmite Bulte,female,1953,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7427283,Saul Cherniack,male,1917,2018,0,1,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q743080,Lucienne Robillard,female,1945,NA,1,0,0,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q743225,Michael Fortier,male,1962,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7433081,Schuyler Shibley,male,1820,1890,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7435906,Scott Armstrong,male,1966,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7436322,Scott Fielding,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7436360,Scott Fraser,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7437348,Scott Tannas,male,1962,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7437379,Scott Thorkelson,male,1958,2007,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,male,1971,NA,1,0,0,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q7440901,Sean Conway,male,1951,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7441335,Sean O'Sullivan,male,1952,1989,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7454314,Sergio Marchi,male,1956,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7457874,Severin Ducharme,male,1866,1952,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7459166,Seymour Eugene Gourley,male,1854,1906,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7461053,Shafiq Qaadri,male,1963,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q746164,Lionel Chevrier,male,1903,1987,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7488274,Shane Simpson,male,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7489995,Sharon Blady,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7490087,Sharon Hayes,female,1948,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7490163,Sharon Murdock,female,1946,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7490164,Sharon Murrell,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7490748,Shaughnessy Cohen,female,1948,1998,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7493041,Sheila Embury,female,1931,2005,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7493796,Shelley Martel,female,1963,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7493842,Shelley Wark-Martyn,female,1963,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q749511,Joseph-Stanislas Perrault,male,1846,1907,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7495469,Sherwin Holger Petersen,male,1953,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7495562,Sherwood Rideout,male,1917,1964,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q749645,Joseph-Édouard Cauchon,male,1816,1885,0,0,1,0,0,0,0,0,1,0,1
http://www.wikidata.org/entity/Q7498325,Shiraz Shariff,male,1954,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7498698,Shirley Bond,female,NA,NA,1,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q7498722,Shirley Collins,female,1952,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7498723,Shirley Coppen,female,1946,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7498726,Shirley Cripps,female,1935,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7498794,Shirley Martin,female,1932,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7498799,Shirley McClellan,female,1942,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7507868,Sid Parker,male,1930,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7507878,Sid Prest,male,1943,2015,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7508958,Sidney Bernard Handleman,male,1921,1988,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7508977,Sidney Buckwold,male,1916,2001,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7508987,Sidney Cecil Robinson,male,1870,1943,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7509061,Sidney Fraleigh,male,1931,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7509196,Sidney LeRoi Clunis,male,1911,1975,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7509281,Sidney Peter Dutchak,male,1950,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7514228,Silas Tertius Rand Bill,male,1842,1890,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7519056,Simon James Dawson,male,1818,1902,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7519714,Simon S. Cook,male,1831,1892,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7522006,Sinclair Alexander Whittaker,male,1888,1974,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7522054,Sinclair Stevens,male,1927,2016,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7525308,Siobhán Coady,female,1960,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7545245,Smith Nickerson,male,1860,1954,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7558131,Solime Bertrand,male,1827,1891,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7558767,Solomon White,male,1836,1911,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7558768,Solomon Wigle,male,1822,1898,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7562633,Soo Wong,female,1962,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7596548,Staff Barootes,male,1918,2000,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7597580,Stan Cassin,male,1935,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7597608,Stan Darling,male,1911,2004,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7597617,Stan Dromisky,male,1931,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7597626,Stan Farquhar,male,1916,1992,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7597662,Stan Graham,male,1926,2010,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7597730,Stan Keyes,male,1953,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7597742,Stan Kushner,male,1946,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7597814,Stan Nelson,male,1939,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7597844,Stan Randall,male,1908,1989,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7597905,Stan Struthers,male,1959,NA,0,1,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q7597964,Stan Wilbee,male,1932,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7597975,Stan Woloshyn,male,1939,NA,0,1,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7599608,Stanley Francis Leavine,male,1896,1958,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7599656,Stanley Harding Dye,male,1908,2003,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7599688,Stanley Hovdebo,male,1925,2018,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7599689,Stanley Hudecki,male,1916,1988,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7599726,Stanley Korchinski,male,1929,2000,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7599932,Stanley Ruzycki,male,1915,2004,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7599941,Stanley Schumacher,male,1933,2020,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7599996,Stanley Tobin,male,1871,1948,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7608245,Stephanie Cadieux,female,NA,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7609261,Stephen Furniss,male,1875,1952,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7609352,Stephen Greene,male,1949,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q7609682,Stephen Khan,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7610372,Stephen Richards,male,1820,1894,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7610605,Stephen Stiles,male,1935,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7610696,Stephen Tobin,male,1836,1905,1,0,0,0,0,0,0,0,0,1,1
http://www.wikidata.org/entity/Q7610881,Stephen Woodworth,male,1954,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7611371,Sterling Belliveau,male,1953,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7611379,Sterling Campbell,male,1942,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7611822,Steve Ashton,male,1956,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7612119,Steve Butland,male,1941,NA,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7612215,Steve Clark,male,1960,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7612652,Steve Gilchrist,male,1954,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7613233,Steve Mahoney,male,1947,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7613503,Steve Offer,male,1949,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7613523,Steve Otto,male,1921,1989,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7613542,Steve Paproski,male,1928,1993,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7613599,Steve Peters,male,1963,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7614270,Steve West,male,1943,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7614385,Steve Young,male,1969,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7614393,Steve Zarusky,male,1943,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7614627,Steven Del Duca,male,1973,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7615874,Stewart McClenaghan,male,1866,1944,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7615876,Stewart McCrae,male,1929,2015,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7615879,Stewart McInnes,male,1937,2015,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q762438,Jean Leroux,male,1949,NA,0,0,0,0,1,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7626535,Stuart Fleming,male,1920,1993,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7626753,Stuart Leggatt,male,1931,2002,0,1,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7626776,Stuart Lyon Smith,male,1938,2020,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q763390,James Reid,male,1839,1915,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7634070,Sue Edelman,female,1957,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7634228,Sue Olsen,female,NA,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q763511,Roch Bolduc,male,1928,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q763987,Andy Scott,male,1955,2013,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q764557,Lomer Gouin,male,1861,1929,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7647828,Susan Fish,female,1945,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7648531,Susan Whelan,female,1963,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7650757,Suzanne Anton,female,1952,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7659505,Sybil Bennett,female,1904,1956,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q765965,Charles-Napoléon Dorion,male,1887,1978,0,0,1,0,0,0,0,0,0,1,1
http://www.wikidata.org/entity/Q7659866,Sydney Charles Tweed,male,1886,1942,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7659870,Sydney Chilton Mewburn,male,1863,1956,0,0,1,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q7660940,Sylvia Jones,female,1965,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q766147,Darrell Dexter,male,1957,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q766754,Inky Mark,male,1947,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7668160,T. Babbitt Parlee,male,1914,1957,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q767285,Martin O'Connell,male,1916,2003,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q767330,Andrea Horwath,female,1962,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q767709,Pierre St. Jean,male,1833,1900,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7679141,Taleeb Noormohamed,male,1976,NA,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7682385,Tancrède-Charles Gaboury,male,1851,1937,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q768248,Augustine Colin Macdonald,male,1837,1919,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7685538,Taras Natyshak,male,1977,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7692967,Ted Arnott,male,1963,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7693021,Ted Bounsall,male,1935,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7693070,Ted Chudleigh,male,1943,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7693490,Ted Marcelino,male,1945,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7693508,Ted McMeekin,male,1948,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7693578,Ted Opitz,male,1961,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7693707,Ted Schellenberg,male,1952,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7693869,Ted White,male,1949,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7702034,Terence Young,male,1952,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7702093,Teresa Armstrong,female,1966,NA,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7702200,Teresa Piruzza,female,1968,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7702239,Teresa Woo-Paw,female,1956,NA,0,0,1,0,0,0,0,0,0,0,0
