polit,politLabel,positionLabel,genderLabel,birthyear,deathyear,partyLabel
http://www.wikidata.org/entity/Q128645,Arthur Meighen,Representative of the Government in the Senate,male,1874,1960,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q128645,Arthur Meighen,Representative of the Government in the Senate,male,1874,1960,Unionist Party
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the House of Commons of Canada,male,1874,1960,Conservative Party of Canada
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the House of Commons of Canada,male,1874,1960,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the House of Commons of Canada,male,1874,1960,Unionist Party
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the Senate of Canada,male,1874,1960,Conservative Party of Canada
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the Senate of Canada,male,1874,1960,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q128645,Arthur Meighen,member of the Senate of Canada,male,1874,1960,Unionist Party
http://www.wikidata.org/entity/Q128655,Robert Borden,Prime Minister of Canada,male,1854,1937,Liberal Party of Canada
http://www.wikidata.org/entity/Q128655,Robert Borden,Prime Minister of Canada,male,1854,1937,Conservative Party of Canada
http://www.wikidata.org/entity/Q128655,Robert Borden,Prime Minister of Canada,male,1854,1937,Unionist Party
http://www.wikidata.org/entity/Q128655,Robert Borden,member of the House of Commons of Canada,male,1854,1937,Liberal Party of Canada
http://www.wikidata.org/entity/Q128655,Robert Borden,member of the House of Commons of Canada,male,1854,1937,Conservative Party of Canada
http://www.wikidata.org/entity/Q128655,Robert Borden,member of the House of Commons of Canada,male,1854,1937,Unionist Party
http://www.wikidata.org/entity/Q128664,Wilfrid Laurier,Prime Minister of Canada,male,1841,1919,Liberal Party of Canada
http://www.wikidata.org/entity/Q128664,Wilfrid Laurier,Leader of the Official Opposition,male,1841,1919,Liberal Party of Canada
http://www.wikidata.org/entity/Q505399,Jim Watson,mayor of Ottawa,male,1961,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q505399,Jim Watson,member of the Ontario Provincial Parliament,male,1961,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q509551,Monique Bégin,member of the House of Commons of Canada,female,1936,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q511875,Monique Vézina,member of the House of Commons of Canada,female,1935,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q513906,Libby Davies,member of the House of Commons of Canada,female,1953,NA,New Democratic Party
http://www.wikidata.org/entity/Q514977,Carol Skelton,member of the House of Commons of Canada,female,1945,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q515017,Tina Keeper,member of the House of Commons of Canada,female,1962,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q516900,Gordon O'Connor,Minister of National Defence,male,1939,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516900,Gordon O'Connor,Minister of National Revenue,male,1939,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516900,Gordon O'Connor,member of the House of Commons of Canada,male,1939,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,Minister of Foreign Affairs of Canada,male,1963,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,Minister of Foreign Affairs of Canada,male,1963,NA,People's Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,"Minister of Innovation, Science and Industry",male,1963,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,"Minister of Innovation, Science and Industry",male,1963,NA,People's Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,member of the House of Commons of Canada,male,1963,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,member of the House of Commons of Canada,male,1963,NA,People's Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,Minister of Small Business and Tourism,male,1963,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q516940,Maxime Bernier,Minister of Small Business and Tourism,male,1963,NA,People's Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,ambassador,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,ambassador,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Minister of Foreign Affairs of Canada,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Minister of Foreign Affairs of Canada,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Canadian Minister of Transport,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Canadian Minister of Transport,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Member of the National Assembly of Quebec,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,Member of the National Assembly of Quebec,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,member of the House of Commons of Canada,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,member of the House of Commons of Canada,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,ambassador of Canada to France,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q517540,Lawrence Cannon,ambassador of Canada to France,male,1947,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q517717,Chris Charlton,member of the House of Commons of Canada,female,1963,NA,New Democratic Party
http://www.wikidata.org/entity/Q517717,Chris Charlton,Substitute member of the Parliamentary Assembly of the Council of Europe,female,1963,NA,New Democratic Party
http://www.wikidata.org/entity/Q518024,Alexandre Cloutier,prorector,male,1977,NA,Parti Québécois
http://www.wikidata.org/entity/Q518024,Alexandre Cloutier,Member of the National Assembly of Quebec,male,1977,NA,Parti Québécois
http://www.wikidata.org/entity/Q503636,Andrew Archibald Macdonald,Lieutenant Governor of Prince Edward Island,male,1829,1912,Conservative Party of Canada
http://www.wikidata.org/entity/Q503636,Andrew Archibald Macdonald,member of the Senate of Canada,male,1829,1912,Conservative Party of Canada
http://www.wikidata.org/entity/Q505474,Jean-Louis Roux,Lieutenant Governor of Quebec,male,1923,2013,Liberal Party of Canada
http://www.wikidata.org/entity/Q505474,Jean-Louis Roux,member of the Senate of Canada,male,1923,2013,Liberal Party of Canada
http://www.wikidata.org/entity/Q505480,John Harvard,Lieutenant Governor of Manitoba,male,1938,2016,Liberal Party of Canada
http://www.wikidata.org/entity/Q505480,John Harvard,member of the House of Commons of Canada,male,1938,2016,Liberal Party of Canada
http://www.wikidata.org/entity/Q505938,Narcisse-Fortunat Belleau,Lieutenant Governor of Quebec,male,1808,1894,Conservative Party of Canada
http://www.wikidata.org/entity/Q505938,Narcisse-Fortunat Belleau,member of the Senate of Canada,male,1808,1894,Conservative Party of Canada
http://www.wikidata.org/entity/Q505938,Narcisse-Fortunat Belleau,Mayor of Quebec City,male,1808,1894,Conservative Party of Canada
http://www.wikidata.org/entity/Q505938,Narcisse-Fortunat Belleau,Bâtonnier de Québec,male,1808,1894,Conservative Party of Canada
http://www.wikidata.org/entity/Q505998,Théodore Robitaille,Lieutenant Governor of Quebec,male,1834,1897,Conservative Party of Canada
http://www.wikidata.org/entity/Q505998,Théodore Robitaille,Member of the National Assembly of Quebec,male,1834,1897,Conservative Party of Canada
http://www.wikidata.org/entity/Q505998,Théodore Robitaille,member of the Senate of Canada,male,1834,1897,Conservative Party of Canada
http://www.wikidata.org/entity/Q506134,Marc-Amable Girard,Premier of Manitoba,male,1822,1892,Conservative Party of Canada
http://www.wikidata.org/entity/Q506134,Marc-Amable Girard,member of the Senate of Canada,male,1822,1892,Conservative Party of Canada
http://www.wikidata.org/entity/Q506134,Marc-Amable Girard,member of the Legislative Assembly of Manitoba,male,1822,1892,Conservative Party of Canada
http://www.wikidata.org/entity/Q507927,Gordon Sidney Harrington,Premier of Nova Scotia,male,1883,1943,Progressive Conservative Association of Nova Scotia
http://www.wikidata.org/entity/Q507927,Gordon Sidney Harrington,member of the Nova Scotia House of Assembly,male,1883,1943,Progressive Conservative Association of Nova Scotia
http://www.wikidata.org/entity/Q509336,William Joseph Poupore,mayor,male,1846,1918,Conservative Party of Canada
http://www.wikidata.org/entity/Q509336,William Joseph Poupore,Member of the National Assembly of Quebec,male,1846,1918,Conservative Party of Canada
http://www.wikidata.org/entity/Q509336,William Joseph Poupore,member of the House of Commons of Canada,male,1846,1918,Conservative Party of Canada
http://www.wikidata.org/entity/Q509426,Ray Hnatyshyn,Governor General of Canada,male,1934,2002,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q509426,Ray Hnatyshyn,Leader of the Government in the House of Commons,male,1934,2002,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q509426,Ray Hnatyshyn,Chancellor of Carleton University,male,1934,2002,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q510174,Frank Moores,Premier of Newfoundland and Labrador,male,1933,2005,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q510174,Frank Moores,member of the House of Commons of Canada,male,1933,2005,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q510174,Frank Moores,member of the Newfoundland and Labrador House of Assembly,male,1933,2005,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q511064,Robert Mackay,member of the Senate of Canada,male,1840,1916,Liberal Party of Canada
http://www.wikidata.org/entity/Q512882,Joseph Howe,Lieutenant Governor of Nova Scotia,male,1804,1873,Anti-Confederation Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,Lieutenant Governor of Nova Scotia,male,1804,1873,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,Premier of Nova Scotia,male,1804,1873,Anti-Confederation Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,Premier of Nova Scotia,male,1804,1873,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,Speaker of the House of Assembly of Nova Scotia,male,1804,1873,Anti-Confederation Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,Speaker of the House of Assembly of Nova Scotia,male,1804,1873,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,member of the House of Commons of Canada,male,1804,1873,Anti-Confederation Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,member of the House of Commons of Canada,male,1804,1873,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,member of the Nova Scotia House of Assembly,male,1804,1873,Anti-Confederation Party
http://www.wikidata.org/entity/Q512882,Joseph Howe,member of the Nova Scotia House of Assembly,male,1804,1873,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q512939,Claude Castonguay,chancellor,male,1929,2020,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q512939,Claude Castonguay,chancellor,male,1929,2020,Parti libéral du Québec
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Member of the National Assembly of Quebec,male,1929,2020,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Member of the National Assembly of Quebec,male,1929,2020,Parti libéral du Québec
http://www.wikidata.org/entity/Q512939,Claude Castonguay,member of the Senate of Canada,male,1929,2020,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q512939,Claude Castonguay,member of the Senate of Canada,male,1929,2020,Parti libéral du Québec
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Minister of Social Affairs,male,1929,2020,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Minister of Social Affairs,male,1929,2020,Parti libéral du Québec
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Minister of Health,male,1929,2020,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q512939,Claude Castonguay,Minister of Health,male,1929,2020,Parti libéral du Québec
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Premier of Quebec,male,1840,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Premier of Quebec,male,1840,1894,Parti libéral du Québec
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Member of the National Assembly of Quebec,male,1840,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Member of the National Assembly of Quebec,male,1840,1894,Parti libéral du Québec
http://www.wikidata.org/entity/Q513514,Honoré Mercier,member of the House of Commons of Canada,male,1840,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q513514,Honoré Mercier,member of the House of Commons of Canada,male,1840,1894,Parti libéral du Québec
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Bâtonnier du Québec,male,1840,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Bâtonnier du Québec,male,1840,1894,Parti libéral du Québec
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Bâtonnier de Montréal,male,1840,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q513514,Honoré Mercier,Bâtonnier de Montréal,male,1840,1894,Parti libéral du Québec
http://www.wikidata.org/entity/Q513969,Mark Warawa,member of the House of Commons of Canada,male,1950,2019,Conservative Party of Canada
